eventName,eventYear,region,originalGridCode,monitoringProgramme,programmeName,occurredBefore,occurredBeforeText,waterDiscoloration,highPhyto,seafoodToxin,massMortal,foamMucil,otherEffect,otherEffectText,days,months,locationText,latitude,longitude,additionalLocationInfo,eventDate,initialDate,finalDate,quarantineStartDate,quarantineEndDate,additionalDateInfo,causativeKnown,pigmentAnalysisInfo,additionalAlgaeInfo,toxicityDetected,toxicityRange,humansAffected,fishAffected,naturalFishAffected,aquacultureFishAffected,planktonicAffected,benthicAffected,shellfishAffected,birdsAffected,otherTerrestrialAffected,aquaticMammalsAffected,seaweedAffected,effectsComments,unexplainedToxicity,toxicityComments,transvectors,eventBiblio,syndromeText,active,created_at,updated_at,checked_at,countryName,syndromeName,speciesContaining,additionalHarmfulEffectInfo,toxinAssayComments,assaytype,concentration,toxinType,toxin,causativeSpeciesName0,cellsPerLitre0,comments0,additionalSpeciesName0,additionalCellsPerLitre0,additionalComments0,causativeSpeciesName1,cellsPerLitre1,comments1,causativeSpeciesName2,cellsPerLitre2,comments2,causativeSpeciesName3,cellsPerLitre3,comments3,additionalSpeciesName1,additionalCellsPerLitre1,additionalComments1,additionalSpeciesName2,additionalCellsPerLitre2,additionalComments2
PF-17-078,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHAA,,,,11/2/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus gibbus,,,,11/7/2017 1:48,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-077,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,HUAHINE,,,,11/4/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Sphyraena barracuda,,,,11/7/2017 1:47,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-076,2017,,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,Society archipelago,,,,10/2/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Sphyraena barracuda,,,,10/27/2017 10:56,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-075,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,10/21/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthurdidae,,,,10/27/2017 10:55,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-074,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,10/21/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scarus frenatus,,,,10/27/2017 10:54,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-073,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,10/21/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthurus triostegus,,,,10/27/2017 10:53,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-072,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,10/22/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scarus schlegeli,,,,10/27/2017 10:51,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-071,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,3/20/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scarus frenatus,,,,10/27/2017 10:49,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-070,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,HIVA OA,,,,9/30/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Balistidae,,,,10/16/2017 10:59,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-069,2017,Society archipelago,,1,CFP monitoring of French Polynesia,1,,0,0,1,0,0,0,,0,0,MOOREA,,,,10/3/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Balistidae,,,,10/16/2017 10:58,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-068,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,REAO,,,,9/17/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,unknown,,,,9/29/2017 10:53,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-067,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MAKEMO,,,,9/27/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plaectropomus laevis,,,,9/29/2017 10:45,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-066,2017,Tuamotu archipelago,,1,CFP monitoring prorgamme of French Polynesia,1,,0,0,1,0,0,0,,0,0,AMANU,,,,9/25/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Epinephelus polyphekadion,,,,9/29/2017 10:38,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-065,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,9/26/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthurus xanthopterus,,,,9/29/2017 10:34,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-064,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,REAO,,,,9/18/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,9/22/2017 9:56,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-063,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,REAO,,,,9/13/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scaridae,,,,9/19/2017 9:50,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-062,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,REAO,,,,9/5/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scaridae,,,,9/19/2017 9:49,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-061,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,9/10/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,uknwn,,,,9/19/2017 9:48,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-060,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,9/2/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,9/19/2017 9:47,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-059,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,NULL,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,8/20/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus gibbus,,,,9/19/2017 9:46,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-058,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,8/6/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Kyphosus sp.,,,,9/19/2017 9:45,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-057,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MAKEMO,,,,8/18/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plaectropomus laevis,,,,9/19/2017 9:43,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-056,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,ANAA,,,,9/3/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,uknwn,,,,9/19/2017 9:42,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-055,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,8/4/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Uknwn,,,,9/19/2017 9:41,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-054,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAIVAVAE,,,,9/15/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plaectropomus laevis,,,,9/19/2017 9:39,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-053,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,NULL,,0,0,1,0,0,0,,0,0,,,,,6/29/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,9/19/2017 9:38,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-052,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MOOREA,,,,7/14/2017,,,,,,0,,,1,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Caranx ignobilis,,,,9/19/2017 9:37,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-051,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,KAUKURA,,,,8/7/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lethrinidae,,,,9/19/2017 9:35,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-050,2017,Tuamotu archipelgo,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,KATIU,,,,9/6/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus monostigma,,,,9/19/2017 9:34,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-049,2017,Societe archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,9/13/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthurus xanthopterus,,,,9/19/2017 9:33,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-048,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,6/9/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,serranidae,,,,8/7/2017 7:52,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-047,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MOOREA,,,,7/14/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,unknown,,,,7/25/2017 9:28,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-046,2017,Marquesas archipelago,,1,CFP moniroting programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,7/11/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Carangidae,,,,7/25/2017 9:13,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-045,2017,Marquesas archipelago,,1,CFP moniroting programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,7/8/2017,,,,,,0,,,1,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus fulvus,,,,7/25/2017 9:12,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-044,2017,Marquesas archipelago,,1,CFP moniroting programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,7/19/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Parupeneus sp.,,,,7/25/2017 9:11,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-043,2017,Marquesas archipelago,,1,CFP moniroting programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,7/5/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,7/25/2017 9:10,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-042,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,REAO,,,,6/12/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Balistidae,,,,7/25/2017 9:08,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-041,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,UA HUKA,,,,6/13/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus gibbus,,,,7/25/2017 9:06,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-040,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAIVAVAE,,,,6/16/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknown,,,,7/25/2017 9:04,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-039,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,PUKARUA,,,,7/3/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,7/25/2017 9:03,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-038,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,5/28/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus gibbus,,,,6/8/2017 3:30,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-037,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TUBUAI,,,,5/21/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKNOWN,,,,6/8/2017 3:29,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-036,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,5/30/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus monostigma,,,,6/8/2017 3:28,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-035,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,BORA BORA,,,,5/7/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Chlorurus microrhinos,,,,5/23/2017 7:50,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-034,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TUAMOTU,,,,5/22/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Serranidae,,,,5/23/2017 7:49,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-033,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,FATU HIVA,,,,5/14/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,5/23/2017 7:47,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-032,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,BORA BORA,,,,5/7/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scaridae,,,,5/23/2017 7:46,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-031,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,4/25/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Naso hexacanthus,,,,5/11/2017 1:06,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-030,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,3/12/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthurus xanthopterus,,,,5/11/2017 1:05,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-029,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,4/12/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthurus xanthopterus,,,,5/11/2017 1:04,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-028,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,BORA BORA,,,,5/7/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scaridae,,,,5/10/2017 9:55,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-027,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,UA HUKA,,,,5/9/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,5/10/2017 9:34,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-026,2017,Marquesas archipelago,,1,CFP monitoring programme opf French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,4/22/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Caranx melampigus,,,,4/27/2017 10:00,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-025,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TOAU,,,,4/19/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus miniatus,,,,4/24/2017 9:30,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-024,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,4/2/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cephalopholis argus,,,,4/12/2017 10:42,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-023,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAIATEA,,,,4/3/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Decapterus macarellus,,,,4/10/2017 9:28,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-022,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHUATA,,,,2/17/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Decapterus macarellus,,,,4/10/2017 9:24,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-021,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,APATAKI,,,,4/5/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,4/5/2017 8:31,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-020,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,3/3/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,not specified,,,,3/24/2017 1:53,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-019,2017,Australes archipelago,,1,CFP monitoring programme of French polynesia,1,,0,0,1,0,0,0,,0,0,RAIVAVAE,,,,3/20/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthutidae,,,,3/24/2017 1:48,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-018,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,3/12/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Muraenidae,,,,3/14/2017 1:36,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-017,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,3/7/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Caranguidae,,,,3/14/2017 1:35,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-016,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MAKEMO,,,,3/8/2017,,,,,,0,,,1,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cephalopholis argus,,,,3/14/2017 1:33,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-015,2017,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,2/26/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Istiophoridae,,,,3/6/2017 10:45,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-014,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,FAKARAVA,,,,2/19/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scarus schlegeli,,,,2/24/2017 2:42,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-013,2017,Marquisas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,FATU HIVA,,,,2/22/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Aprion virescens,,,,2/24/2017 2:41,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
