WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,8/12/2008 9:24,0.5,m,TN_ugl,Nitrogen,,1047,ug/l,NULL,,1.047,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,9/9/2008 9:46,0.5,m,TN_ugl,Nitrogen,,1299,ug/l,NULL,,1.299,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,10/14/2008 9:53,0.5,m,TN_ugl,Nitrogen,,747,ug/l,NULL,,0.747,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,11/12/2008 9:39,0.5,m,TN_ugl,Nitrogen,,582,ug/l,NULL,,0.582,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,12/9/2008 9:54,0.5,m,TN_ugl,Nitrogen,,609,ug/l,NULL,,0.609,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,1/5/2009 11:48,0.5,m,TN_ugl,Nitrogen,,684,ug/l,NULL,,0.684,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,2/2/2009 12:41,0.5,m,TN_ugl,Nitrogen,,447,ug/l,NULL,,0.447,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,3/2/2009 13:02,0.5,m,TN_ugl,Nitrogen,,506,ug/l,NULL,,0.506,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,4/6/2009 11:50,0.5,m,TN_ugl,Nitrogen,,447,ug/l,NULL,,0.447,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,5/4/2009 12:12,0.5,m,TN_ugl,Nitrogen,,545,ug/l,NULL,,0.545,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,6/1/2009 12:09,0.5,m,TN_ugl,Nitrogen,,544,ug/l,NULL,,0.544,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,7/6/2009 11:36,0.5,m,TN_ugl,Nitrogen,,971,ug/l,,,0.971,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,8/3/2009 12:35,0.5,m,TN_ugl,Nitrogen,,1029,ug/l,,,1.029,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,9/2/2009 11:16,0.5,m,TN_ugl,Nitrogen,,1040,ug/l,,,1.04,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,10/5/2009 12:33,0.5,m,TN_ugl,Nitrogen,,895,ug/l,,,0.895,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,11/2/2009 14:16,0.5,m,TN_ugl,Nitrogen,,334,ug/l,,,0.334,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,12/2/2009 13:04,0.5,m,TN_ugl,Nitrogen,,356,ug/l,,,0.356,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,1/6/2010 12:10,0.5,m,TN_ugl,Nitrogen,,477,ug/l,,,0.477,mg/L
