"","Tampa_TN_mg","Myakka_TN_mg","Peace_TN_mg","Withlacoochee_TN_mg","Manatee_TN_mg","Hillsborough_TN_mg","Tampa_TP_mg","Myakka_TP_mg","Peace_TP_mg","Withlacoochee_TP_mg","Manatee_TP_mg","Hillsborough_TP_mg"
"147",47326632.3935999,1321076803.73184,2447413548.3648,9385723298.63807,392167677.01248,1369222476.912,6821856.92159999,907448922.691197,932582985.1632,597921589.451519,217537212.52224,159211915.92
"148",39234994.659072,1655299014.37056,1756982910.1824,5877959435.136,310264201.504321,1236743942.1696,5655494.725632,564455651.2128,669495504.081599,374457965.184,172104978.29616,143807435.136
"149",20532871.869696,991000537.899841,1522689027.3792,4437946583.60832,327854600.496,986438268.172801,2814990.49826477,176038160.57856,580218197.932801,282721319.47008,181862453.448,159962962.4064
"150",12481663.729536,640902932.429759,1511881297.6896,5765382485.45281,253304074.820161,949436932.147199,1711195.833888,233794884.1536,576099929.9664,334026128.125441,140508934.28208,153962745.7536
"151",20123550.260352,433074658.648319,1568321663.8464,7972838337.94559,259282714.07136,972256308.595199,2758873.826016,144243740.3904,597606440.457599,461918411.642879,143825312.94768,157663185.1776
"152",38992870.728,308255574.781439,1089604837.296,19608671322.7776,456597220.527361,1028342941.2864,5172523.668,102670373.8368,322591668.3648,1136057941.71648,253276576.37568,166758314.8032
"153",19793767.710528,233679064.477248,1153560255.6384,25842621185.7408,297247073.31648,606580515.7632,2625703.879968,61153125.5174399,341526500.88192,1497231227.42784,164884317.47424,119905450.7904
"154",26791879.7220479,134793144.31104,970853607.590401,16105719151.872,183872592.288,566647371.5328,3554024.86108799,53592454.96704,287433823.97952,933109125.465601,50147070.6239999,112011689.7216
"155",51576734.8857601,118890582.34176,1019111466.2688,21796860424.5504,348401978.496001,556916133.312,6841811.77056001,39534699.670272,301721190.01344,1262833976.97792,95018721.4080002,110088072.864
"156",22332518.909568,87510626.66016,1087112647.4112,28297205227.4688,327092913.972,537519408.48,2962476.998208,29099919.226752,321853823.17056,1639441255.24224,89207158.3559999,106253836.56
"157",40113884.70144,100460278.74528,1526223558.672,53840806442.0353,350434416.816,553343629.190401,13219348.36752,33890214.51648,451858313.4336,3119348309.73697,95573022.7680001,109381880.1888
"158",25511950.734336,110951992.94688,1690967019.888,82371781578.2399,375586634.082694,500518072.4544,8407347.401088,37429587.98208,500632755.4944,4772333377.15199,102432718.386189,89836577.1072
"159",16683150.8067841,123222644.97984,1756508377.248,53836439311.8722,334637465.184,513916109.7408,5497856.51587202,41569085.05344,520037125.8624,3119095293.46561,91264763.232,92241353.0304
"160",13377649.1904,3883080666.11892,1624745974.3776,45137116026.7777,322358734.368,485470128.4992,4408543.4832,888897983.810356,481027154.61888,2615086880.91649,87916018.464,87135664.0896
"161",15217103.987712,170866108.38528,1337755744.3968,63765238182.912,274365156.384,471555252.9792,5014727.45049599,35793341.3376,396059968.41984,3694335228.0576,74826860.832,84638122.3295999
"162",46753319.1340801,169918393.22784,1193241097.1808,52747225671.168,294871758.192,502545668.6016,6949817.70912001,44961868.1088,353274529.55904,3055990058.7264,80419570.4159999,90200504.6208
"163",30777869.7216,173501218.823041,871068557.09952,42695376485.5297,267426832.464,592657739.856,4575088.7424,45909914.5728002,773677171.01952,2473621018.60608,72934590.6719999,99816040.3967999
"164",22593068.5824001,165808545.545089,635949568.0512,34165600606.7712,257306691.312,529685282.592,3358429.11360001,48444613.6377602,564846083.2512,1979435590.70976,70174552.176,89210152.8575999
"165",19356866.10432,144443347.495776,465365783.82528,27256800688.5888,224423240.976,484289912.591999,2877371.98848,33443332.93728,413334725.70528,1579163849.41824,61206338.4480001,81564616.8575999
"166",71202112.2144,252483851.524032,560701234.30464,28343702319.2064,446239354.176,496080603.36,10284749.54208,70859790.985536,498011024.74464,1642135134.36672,121701642.048,83550417.4079999
"167",37363734.432,238812723.337248,684101663.481601,102843346443.264,605833139.134079,692259960.096001,5396983.8624,38853900.36864,607614447.081601,5958384357.4272,284984933.3136,153205073.136
"168",141408775.6416,306843801.07392,469497176.628481,203993787723.264,479932322.35872,706427919.124697,20425712.03712,78449315.7888001,417004200.708481,11818687701.4272,225760976.1624,156340605.052187
"169",57527306.5248,351975629.448,481577939.03232,402893446556.161,2752709417.53314,862860921.292799,8309499.83136001,89987958.7200001,427734251.75232,23342239363.968,1294879165.7529,190961023.5648
"170",341741697.235201,1620939545.66367,6585593367.66805,261985032020.836,2752709417.53314,1398261164.48139,59433338.6496002,188371824.016696,5849279261.26509,15178497886.9215,1294879165.7529,309451241.319652
"171",43926662.5344,5971392650.77343,2559400690.81882,228863309552.64,2752709417.53314,700538801.328,7639419.5712,1210933198.79136,2273242295.15482,13259540950.272,1294879165.7529,172735594.848
"172",11696426.406144,4411164729.7325,1354742002.95982,101170992480.768,2752709417.53314,484693596.892801,2034161.114112,789447261.335043,1203272637.6915,5861494008.8064,1294879165.7529,119513489.6448
"173",11526206.19264,2493390973.02048,655010959.67424,50970317474.7647,2752709417.53314,422686006.272,2004557.59872,420153040.1952,581776281.71424,2953042202.90304,1294879165.7529,104223946.752
"174",7970532.444288,1517990845.5072,472232443.58784,28322637338.4192,2752709417.53314,382742922.8448,1640991.973824,255791600.928,419433646.22784,1640914702.94016,1294879165.7529,94374967.2767999
"175",6345336.14784001,1361722257.06624,574899129.325379,16045606889.6256,2752709417.53314,742620086.323201,1306392.73632,194929566.4512,510621498.586852,929626430.906878,1294879165.7529,125590161.6576
"176",404658566.378602,987456755.508481,124139242.80576,11147741966.592,2752709417.53314,643007926.886401,83312057.7838298,141353727.7824,576497186.919937,645861240.921599,1294879165.7529,108743987.6352
"177",404658566.378602,697037094.86976,125517975.0552,7802520261.58081,2752709417.53314,579961817.6256,83312057.7838298,64144517.9328,582899958.88272,452050777.059841,1294879165.7529,98081777.9807999
"178",404658566.378602,572614253.64864,879007324.890243,6139157449.4208,2752709417.53314,575906625.331201,83312057.7838298,52694563.2192,4082071379.10568,355681344.29184,1294879165.7529,97395973.4016001
"179",376887880.450659,400834962.44352,588748819.40784,6013795124.73599,400777101.027072,658570160.5632,75377576.0901318,59428496.4768,2734123638.26102,348418288.9728,188526226.17024,111375835.9776
"180",376887880.450659,393721525.166975,1415339967.7872,41049995974.0416,350567856.904321,661010105.952,75377576.0901318,58373845.7558399,6572776597.6579,2378293417.54368,164907712.8144,178185332.9088
"181",376887880.450659,290987938.038528,1889814031.56,193137615917.568,315642467.395583,695183103.360001,75377576.0901318,116781968.99808,8776213293.81598,11189719017.4464,62470905.0053758,187397184.384
"182",376887880.450659,1582154069.51808,5834669645.7504,68402102856.1922,2705051801.08799,704561627.52,75377576.0901318,97064666.8416001,27095949365.8694,3962978975.00161,535374835.631998,189925308.288
"183",237331836.5328,7452808551.79776,5575725408.0528,36368432439.0912,2239361591.68512,685936464.696,47466367.30656,2171830712.9472,25893423708.1661,2107059974.64576,443206981.68768,184904612.2224
"184",431572387.27968,15688643541.8573,4801753334.48551,61222797757.901,2058374016.9216,1103073066.38301,84330236.5948801,3368727140.8896,22299131419.2701,3547035108.19585,407386524.182401,297350130.938029
"185",224390059.349761,40994434946.4652,13303200783.6,35112240292.1472,8309021730.50879,1034878272.64457,43846333.4361601,8802486031.44958,61779479682.9599,2034280588.35456,1644493884.1632,274305084.315428
"186",337520749.72032,58268871527.155,22571551495.584,20516263726.6944,13506112136.7245,1439839705.6224,65952330.40512,12511720880.064,104821292989.382,1188640676.22912,2673084693.72672,381644259.321601
"187",312138181.843199,43053290020.5119,20315254430.016,30635674984.8576,7250360874.94657,1835542321.68959,60992518.2911998,14400076525.632,94343148594.7775,1774924026.90048,1434967256.49984,486529290.086399
"188",605784105.7632,27493823390.6159,16066811019.168,34610020323.3792,7123457210.20416,5077756994.4288,159767236.6848,8858078252.81278,74613564139.5648,2005183717.14816,1409850906.18624,1345911492.4992
"189",444401698.62816,20796993409.5216,23345102617.2,35039540419.4304,13183150016.6554,15912943842.6144,117204843.59424,9113767760.35009,108413630395.92,2030068611.60192,2609165107.46304,4001500498.4352
"190",104426502.48576,14530606722.9504,9829027429.60325,29617106096.7936,4711945060.08577,10008306329.0112,27541055.60064,5554361614.23359,45645571337.9157,1715911702.43328,932572459.808642,2516708609.0496
"191",37270994.08032,11058498555.6528,5768237710.872,16447896644.6592,2599076109.12769,6170865016.32001,9829712.72448001,2974094492.10048,26787442380.3792,952933694.492159,514400479.931521,1551737986.56
"192",310393470.528,7058097510.77953,3776891470.9344,9911587240.39679,5971733667.16415,3053750171.52961,82771592.1407999,3416930716.2624,17539717973.8118,574242752.816639,1181905621.62624,767902089.916803
"193",706655484.979201,8817627149.00353,160448066568.576,13319746997.76,16355844391.2192,2641996007.4816,188441462.66112,2207741744.56896,32378188973.0112,771699627.647999,3237094202.42879,432326619.40608
"194",2781011730.3552,78101957782.7596,722489568431.04,12279856238.8992,88478844902.4614,34077674708.7564,741603128.09472,66758859526.8671,145797355356.048,711451988.444159,17511438053.6122,5576346770.52378
"195",430688333.951999,41276729135.3241,402257995477.056,6015079574.784,5613937261.79329,29193103019.5201,114850222.3872,11552488487.1936,81175084698.7872,348492705.5232,822876220.664641,4777053221.37601
"196",192621633.984001,12303979281.1757,160745630829.696,5426030782.77118,4149321687.06048,20275716814.8479,69146227.5840002,4352268005.7696,32438237012.7552,314365275.509759,608196705.618239,3317844569.70239
"197",98290704.99456,8257753773.33696,73952653935.2834,4948986034.944,2044433452.40064,10853154877.1904,35283842.81856,4105193080.4352,14923539157.4439,286726968.6912,299667700.98432,2935129935.3408
"198",84093556.2854399,5702398661.82528,35912747280.0384,4932288184.31999,1429644281.42592,5712293412.57601,30187430.46144,1924423257.76704,7247140728.09409,285759553.535999,209553514.46496,1544834067.552
"199",24949371.80736,4142565479.808,26263021686.4512,5072036349.54238,2150922924.38016,4350371148.28801,8956184.75135998,1861382194.56,5299839987.80544,293856074.219519,315276648.88608,1176515467.776
"200",16353954.41472,3565035452.3328,29161085043.8592,4713161006.13119,1365456031.0272,3742226865.56162,5870650.30271999,1829221247.376,5884665003.45504,273064090.037759,200144968.8336,1012048774.9632
"201",13358280.4992,2911323061.46304,19433355104.6784,4603212082.02239,410715747.34848,1945972404.86399,3699216.13824,651551558.515199,3921623098.46208,266694033.323519,141700529.29536,400641377.471998
"202",13523933.7792,1876723930.97855,12675458188.7424,4496088948.01918,412534747.78848,1709445515.8464,3745089.35423999,696600585.734397,2557889224.41888,260487693.020159,142328100.37536,351944665.0272
"203",13706152.3872,1155592999.77984,9175748234.80318,4462950136.78079,354894261.845759,1542246818.1696,3795549.89184,416316255.3792,1851652791.26784,258567746.019839,122441627.99232,317521403.7408
"204",14186546.8992,758108413.152001,7177958464.5504,4481446217.47201,366303032.60544,1398027543.4944,3928582.21823999,273117659.76,1448501690.14848,259639344.345601,126377753.80608,287829200.1312
"205",15415388.4153599,563727235.512961,5762261067.95521,4393589834.18878,365240736.34848,976801834.598399,4645733.49503998,163644542.8416,1162815992.49024,254549252.298239,126011252.29536,321316392.96
"206",15326088.55488,468533660.696641,5742565147.81438,4453702096.43522,519040861.551361,944359276.8384,4618821.20832001,136010772.3744,1158841384.14528,258031946.856961,179073642.25152,310644498.96
"207",15558640.27488,511102170.216,3910807060.62336,4375093753.4976,582138348.81408,876704438.476801,4688905.28832001,138135721.68,1470559622.18112,253477653.97248,140691930.18624,288389617.92
"208",15372598.8988801,495304466.77296,3729081436.78464,3988217399.04,475606769.04504,786465706.176,4632838.02432002,133866072.1008,1402226318.95488,231063388.992,114945243.65712,258705824.4
"209",13005995.8897838,455141892.749761,3911254783.21152,3875699574.8352,359754631.02144,767465020.1088,3934935.06219575,67428428.5555201,1470727976.88384,224544499.17696,86945952.8563201,252455598.72
"210",13167366.9047849,521973434.30976,4758946092.94203,4566990590.66882,465882392.692801,845372904.5232,3983757.50304002,77329397.6755201,1789480754.21079,264595486.602241,112595044.1184,227556636.48
"211",14681070.361728,692056333.987199,6186282494.51519,5512345825.99682,562682320.10784,873189071.99424,4441725.10943999,102274335.072,2326194339.6384,319366067.696641,135989772.63552,235044164.736
"212",13008583.876608,1435485318.0192,9124387358.88383,6334393856.71678,650547317.3616,989395892.80416,3935718.05184,117855937.44,3430994017.12128,366992659.952639,157225095.9648,266324601.024
"213",13573932.3225447,1436261339.9232,6059031775.44744,9726883323.49438,440297060.103936,888566714.928257,4106762.96382721,117919650.24,2278344940.15288,563541652.869119,106411548.676608,239183503.345426
"214",16740607.6675045,925949335.852801,4898292125.98967,7223490179.9424,354515909.75424,803515412.447368,4000899.94569291,199938157.0848,1841878289.17849,418503796.13952,85679852.09472,216289478.451512
"215",17124318.6220801,610170502.67712,5969833496.61696,13260662295.552,490635350.68032,700426564.85952,4092604.45056002,110211420.8448,2244804193.91232,768276466.3296,118577370.21696,173087289.504
"216",14331993.027552,570003608.926079,5803131452.95873,16500815986.6368,423870758.53056,680393604.00672,3425256.195264,102956316.8832,2182120126.26624,955999656.368641,102441619.39968,168136804.944
"217",13489149.138912,933765112.4544,26253059654.9837,9765930604.95359,1990088345.38464,815024382.61824,3223821.806784,83281753.27296,9871795997.31457,565803916.001279,480967060.705919,201406354.848
"218",8997829.4762496,3018494311.37279,18970752264.6528,66409407051.7249,949460021.665919,1017844575.46848,2274332.884992,269217060.20352,7133469345.41761,3847529138.71105,229466695.25376,251526666.096
"219",8997829.4762496,2036827367.3664,5898123262.08001,158199290161.92,568415809.49472,1047093337.99008,2274332.884992,330296329.8432,3335823812.16,9165514430.016,137375449.58016,209139814.512
"220",4678787.4408288,1064533340.7936,3606560906.86079,59961981590.784,573494458.7232,932467919.8464,1182631.896576,273326128.0416,2039776250.6016,3473987822.3232,138602863.9296,186245256.96
"221",4553118.5301504,582044971.3344,2080635269.2416,56718745219.584,461691415.67904,804291859.51776,1150867.243008,149443979.1264,1176752734.2432,3286086032.5632,111582163.50912,160644179.664
"222",6710994.6107904,412389508.0896,1851084167.2704,46646344833.1778,330577863.96384,705800892.45024,1438584.05376,100310961.4272,1046924651.9808,2702526327.63649,79894475.0035199,140972215.536
"223",6710994.6107904,342233599.940953,1985640215.75374,30513049097.2316,302279278.683882,1065139802.4379,1438584.05376,80630952.8656696,1123026023.664,1767819511.18881,73055237.2300801,208656118.014887
"224",22709764.1823264,321323834.61504,4015574146.2528,30205641108.7872,884514429.95616,1187356633.94304,4868116.65216,58881330.9504,2271103410.5856,1750009365.82656,213770562.75648,232597848.0672
"225",6710994.6107904,406449436.32,2513188309.18433,25706897630.6688,480390740.20224,1055947199.98464,1438584.05376,74480263.2,1421393387.9813,1489367878.60224,169945585.85088,206855328.3552
