eventName,eventYear,region,originalGridCode,monitoringProgramme,programmeName,occurredBefore,occurredBeforeText,waterDiscoloration,highPhyto,seafoodToxin,massMortal,foamMucil,otherEffect,otherEffectText,days,months,locationText,latitude,longitude,additionalLocationInfo,eventDate,initialDate,finalDate,quarantineStartDate,quarantineEndDate,additionalDateInfo,causativeKnown,pigmentAnalysisInfo,additionalAlgaeInfo,toxicityDetected,toxicityRange,humansAffected,fishAffected,naturalFishAffected,aquacultureFishAffected,planktonicAffected,benthicAffected,shellfishAffected,birdsAffected,otherTerrestrialAffected,aquaticMammalsAffected,seaweedAffected,effectsComments,unexplainedToxicity,toxicityComments,transvectors,eventBiblio,syndromeText,active,created_at,updated_at,checked_at,countryName,syndromeName,speciesContaining,additionalHarmfulEffectInfo,toxinAssayComments,assaytype,concentration,toxinType,toxin,causativeSpeciesName0,cellsPerLitre0,comments0,additionalSpeciesName0,additionalCellsPerLitre0,additionalComments0,causativeSpeciesName1,cellsPerLitre1,comments1,causativeSpeciesName2,cellsPerLitre2,comments2,causativeSpeciesName3,cellsPerLitre3,comments3,additionalSpeciesName1,additionalCellsPerLitre1,additionalComments1,additionalSpeciesName2,additionalCellsPerLitre2,additionalComments2
BR-96-007,1996,,,0,,NULL,,0,1,0,0,0,0,,0,0,Tabocas reservoir,-8.1,-35,,,,,,,,0,,,1,"microcystins, saxitoxins",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"S. M. Azevedo et al., Human intoxication by microcystins during renal dialysis treatment in Caruaru-Brazil. Toxicology 181, 441–446 (2002).",,,2/6/2019 10:10,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-96-006,1996,,,0,,NULL,,0,1,0,0,0,0,,0,0,São Paulo state,-8.266667,-35.966667,,,,,,,,0,,,1,"microcystins, saxitoxins",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"W. W. Carmichael et al., Human fatalities from cyanobacteria: chemical and biological evidence for cyanotoxins. Environmental Health Perspectives 109, 663–668 (2001).",,,2/6/2019 10:09,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-96-005,1996,,,0,,NULL,,0,1,0,0,0,0,,0,0,Manguaba Lagoon,-9.666667,-35.9,,,,,,,,0,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Z. Porfirio, M. P. Ribeiro, C. S. Estevam, R. L. Houly, A. E. G. Sant'Ana, Hepatosplenomegaly caused by an extract of cyanobacterium Microcystis aeruginosa bloom collected in the Manguaba Lagoon, Alagoas-Brazil. Revista de Microbiologia 30, 278–285 (1999).",,,2/6/2019 10:07,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BR-96-004,1996,,,0,,NULL,,0,1,0,0,0,0,,0,0,Taquacetuba reservoir,-23.516667,-49.233333,,,,,,,,0,,,1,saxitoxins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"N. Lagos et al., The first evidence of paralytic shellfish toxins in the freshwater cyanobacterium Cylindrospermopsis raciborskii, isolated from Brazil. Toxicon 37, 1359–1373 (1999).",,,2/6/2019 9:55,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-96-003,1996,,,0,,NULL,,0,1,0,0,0,0,,0,0,Amparo city,-22.7,-46.766667,,,,,,,,0,,,1,saxitoxins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"N. Lagos et al., The first evidence of paralytic shellfish toxins in the freshwater cyanobacterium Cylindrospermopsis raciborskii, isolated from Brazil. Toxicon 37, 1359–1373 (1999).",,,2/6/2019 9:54,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-96-002,1996,,,0,,NULL,,0,1,0,0,0,0,,0,0,Jacarepagua lagoon,-22.983333,-43.4,,,,,,,,0,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"V. F. Magalhaes, S. Azevedo, paper presented at the Proceedings of the Seventh International Conference on Harmful Algae, Vigo, Espanha,  1998.",,,2/6/2019 9:52,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BR-96-001,1996,,,0,,NULL,,0,1,0,0,0,0,,0,0,Paraná,-24,-51,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"E. Y. Hirooka, M. H. P. Pinotti, T. Tsutsumi, F. Yoshida, Y. Ueno, Survey of microcystins in water between 1995 and 1996 in Parana, Brazil using ELISA. Natural Toxins 7, 103–109 (1999).",,,2/4/2019 6:31,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BR-94-001,1994,,,0,,NULL,,0,1,0,0,0,0,,0,0,Patos lagoon,-31.1,-51.250556,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"J. S. Yunes et al., Toxic blooms of cyanobacteria in the Patos Lagoon Estuary, southern Brazil. Journal of Aquatic Ecosystem Stress and Recovery (Formerly Journal of Aquatic Ecosystem Health) 5, 223–229 (1996).",,,2/4/2019 6:20,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BR-10-001,2010,,,0,,NULL,,0,1,0,0,0,0,,0,0,Ipojuca,-8.35,-36.366667,,,,,,,,0,,,1,saxitoxins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. Bittencourt-Oliveira et al., Cyanobacteria, microcystins and cylindrospermopsin in public drinking supply reservoirs of Brazil. Anais da Academia Brasileira de Ciências 86, 297–310 (2014).",,,2/6/2019 10:03,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,,,,
BR-09-011,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,jucazinho,-7.966667,-35.8,,,,,,,,0,,,1,saxitoxins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. Bittencourt-Oliveira et al., Cyanobacteria, microcystins and cylindrospermopsin in public drinking supply reservoirs of Brazil. Anais da Academia Brasileira de Ciências 86, 297–310 (2014).",,,2/6/2019 10:05,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,,,,
BR-09-010,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Duas unas,-8.066667,-35.05,,,,,,,,0,,,1,"microcystins, saxitoxins",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. Bittencourt-Oliveira et al., Cyanobacteria, microcystins and cylindrospermopsin in public drinking supply reservoirs of Brazil. Anais da Academia Brasileira de Ciências 86, 297–310 (2014).",,,2/6/2019 10:04,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-09-009,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Arcoverde,-8.416667,-37.05,,,,,,,,0,,,1,saxitoxins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. Bittencourt-Oliveira et al., Cyanobacteria, microcystins and cylindrospermopsin in public drinking supply reservoirs of Brazil. Anais da Academia Brasileira de Ciências 86, 297–310 (2014).",,,2/6/2019 10:01,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,,,,
BR-09-008,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Alagoinha,-12.316667,-42.116667,,,,,,,,0,,,1,"microcystins, saxitoxins",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. Bittencourt-Oliveira et al., Cyanobacteria, microcystins and cylindrospermopsin in public drinking supply reservoirs of Brazil. Anais da Academia Brasileira de Ciências 86, 297–310 (2014).",,,2/6/2019 9:58,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-09-007,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lakes in Brazil,-8.95,-36.483333,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. C. S. Soares et al., Cyanobacterial dominance in Brazil: distribution and environmental preferences. Hydrobiologia 717, 1–12 (2013).",,,2/6/2019 3:52,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-09-006,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lakes in Brazil,-22.466667,-48.566667,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. C. S. Soares et al., Cyanobacterial dominance in Brazil: distribution and environmental preferences. Hydrobiologia 717, 1–12 (2013).",,,2/6/2019 3:50,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-09-005,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lakes in Brazil,-22.5,-44.75,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. C. S. Soares et al., Cyanobacterial dominance in Brazil: distribution and environmental preferences. Hydrobiologia 717, 1–12 (2013).",,,2/6/2019 3:48,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-09-004,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lakes in Brazil,-22.55,-42.3,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. C. S. Soares et al., Cyanobacterial dominance in Brazil: distribution and environmental preferences. Hydrobiologia 717, 1–12 (2013).",,,2/6/2019 3:46,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-09-003,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lakes in Brazil,-23.633333,-46.6,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. C. S. Soares et al., Cyanobacterial dominance in Brazil: distribution and environmental preferences. Hydrobiologia 717, 1–12 (2013).",,,2/6/2019 3:44,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,Anabaena spp.,,,,,
BR-09-002,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lakes in Brazil,-23.766667,-46.666667,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. C. S. Soares et al., Cyanobacterial dominance in Brazil: distribution and environmental preferences. Hydrobiologia 717, 1–12 (2013).",,,2/6/2019 3:41,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-09-001,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,The Peri Lake,-27.716667,-48.516667,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"D. Tonetta, R. Laudares-Silva, M. Petrucio, Planktonic production and respiration in a subtropical lake dominated by cyanobacteria. Braz. J. Biol. 75, 460–470 (2015).",,,2/4/2019 6:36,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-08-001,2008,,,0,,NULL,,0,1,0,0,0,0,,0,0,mundau,-8.95,-36.483333,,,,,,,,0,,,1,"microcystins, saxitoxins",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. Bittencourt-Oliveira et al., Cyanobacteria, microcystins and cylindrospermopsin in public drinking supply reservoirs of Brazil. Anais da Academia Brasileira de Ciências 86, 297–310 (2014).",,,2/6/2019 9:59,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-06-003,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Pataxó Channel,-5.666667,-36.866667,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"N. Chellappa, F. Câmara, O. Rocha, Phytoplankton community: indicator of water quality in the Armando Ribeiro Gonçalves reservoir and Pataxó channel, Rio Grande do Norte, Brazil. Braz. J. Biol. 69, 241–251 (2009).",,,2/6/2019 10:16,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-06-002,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Armando Ribeiro Gonc&#807;alves reservoir,-6.116667,-37.116667,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"N. Chellappa, F. Câmara, O. Rocha, Phytoplankton community: indicator of water quality in the Armando Ribeiro Gonçalves reservoir and Pataxó channel, Rio Grande do Norte, Brazil. Braz. J. Biol. 69, 241–251 (2009).",,,2/6/2019 10:15,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-05-001,2005,,,0,,NULL,,0,1,0,0,0,0,,0,0,Vargem das Flores,-19.9,-44.15,,,,,,,,0,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"L. N. L. Gomes, S. M. A. C. Oliveira, A. Giani, E. von Sperling, Association between biotic and abiotic parameters and the occurrence of cyanobacteria in a Brazilian reservoir. Environmental Monitoring and Assessment 184, 4635–4645 (2012).",,,2/6/2019 9:56,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BR-03-001,2003,,,0,,NULL,,0,1,0,0,0,0,,0,0,Marechal Dutra Reservoir,-6.433333,-36.1,,,,,,,,0,,,1,"microcystins, saxitoxins",0,0,1,0,0,0,0,0,0,0,0,,NULL,,,"N. T. Chellappa, S. L. Chellappa, S. Chellappa, Harmful phytoplankton blooms and fish mortality in a eutrophicated reservoir of Northeast Brazil. Brazilian Archives of Biology and Technology 51, 633–641 (2008).",,,2/6/2019 10:14,,,BRAZIL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BL-06-001,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Dnieper River,46.5,32.316667,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"T. M. Mikheyeva et al., Detection of microcystin producing cyanobacteria in the Svisloch River, Belarus. Baltic Coastal Zone. Journal of Ecology and Protection of the Coastline 16, 131–146 (2012).",,,2/18/2019 2:15,,,BELARUS,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
BGR-06-006,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lake Durankulak,43.7,28.516667,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).",,,2/6/2019 10:24,,,BULGARIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BGR-06-005,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Reservoir Pchelina,43.35,22.85,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).",,,2/6/2019 10:23,,,BULGARIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BGR-06-004,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,"Lake Shabla, quay",43.566667,28.566667,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).",,,2/6/2019 10:21,,,BULGARIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BGR-06-003,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Reservoir Bistritsa,42.516667,22.966667,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).",,,2/6/2019 10:21,,,BULGARIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BGR-06-002,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lake Vaya,42.5,27.4,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).",,,2/6/2019 10:20,,,BULGARIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BGR-06-001,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Reservoir Borovitsa,41.75,25.116667,,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).",,,2/6/2019 10:19,,,BULGARIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,Aphanizomenon spp.,,,Synechococcus elongatus (Nägeli) Nägeli 1849,,
BF-10-001,2010,,,0,,NULL,,0,1,0,0,0,0,,0,0,Ouahigouya Lake,13.566667,-2.416667,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"L. Ndlela, P. Oberholster, J. Van Wyk, P. Cheng, An overview of cyanobacterial bloom occurrences and research in Africa over the last decade. Harmful Algae 60, 11–26 (2016).",,,2/21/2019 10:59,,,BURKINA FASO,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BE-07-001,2007,,,0,,NULL,,0,1,0,0,0,0,,0,0,Sint-Amandsberg,51.05,3.75,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"V. Lemaire et al., Genotype × genotype interactions between the toxic cyanobacterium Microcystis and its grazer, the waterflea Daphnia. Evolutionary Applications 5, 168–182 (2012).",,,1/30/2019 2:35,,,BELGIUM,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BE-05-001,2005,,,0,,NULL,,0,1,0,0,0,0,,0,0,Tienen,50.8,4.93,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"V. Lemaire et al., Genotype × genotype interactions between the toxic cyanobacterium Microcystis and its grazer, the waterflea Daphnia. Evolutionary Applications 5, 168–182 (2012).",,,1/30/2019 2:33,,,BELGIUM,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BE-04-001,2004,,,0,,NULL,,0,1,0,0,0,0,,0,0,"Leeuwenhof, Drongen",51.05,3.669444,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"V. Lemaire et al., Genotype × genotype interactions between the toxic cyanobacterium Microcystis and its grazer, the waterflea Daphnia. Evolutionary Applications 5, 168–182 (2012).",,,1/30/2019 2:34,,,BELGIUM,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BA-06-002,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Baliapukur,24.366667,88.616667,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"S. Rahman, M. A. S. Jewel, Cyanobacterial blooms and water quality in two urban fish ponds. University Journal of Zoology, Rajshahi University 27, 79-84 (2008).",,,2/18/2019 2:11,,,BANGLADESH,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BA-06-001,2006,,,0,,NULL,,0,1,0,0,0,0,,0,0,Hadirmor,24.2,88.616667,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"S. Rahman, M. A. S. Jewel, Cyanobacterial blooms and water quality in two urban fish ponds. University Journal of Zoology, Rajshahi University 27, 79-84 (2008).",,,2/18/2019 2:10,,,BANGLADESH,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
BA-05-002,2005,,,0,,NULL,,0,1,0,0,0,0,,0,0,Mymensingh,24.75,90.4,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"R. Jahan, S. Khan, M. M. Haque, J. K. Choi, Study of harmful algal blooms in a eutrophic pond, Bangladesh. Environmental Monitoring and Assessment 170, 7–21 (2010).",,,2/18/2019 2:12,,,BANGLADESH,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Anabaena spp.,,,,,,,,,,,,,,,,,
BA-05-001,2005,,,0,,NULL,,0,1,0,0,0,0,,0,0,"Pond in Gazipur, Dhaka",24,90.35,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. Ahmed, S. Hiller, B. Luckas, Microcystis aeruginosa bloom and the occurrence of microcystins (heptapeptides hepatotoxins) from an aquaculture pond in Gazipur, Bangladesh. Turkish Journal of Fisheries and Aquatic Sciences 8, 37–41 (2008).",,,2/18/2019 2:09,,,BANGLADESH,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
AU-97-028,1997,,,0,,NULL,,0,1,0,0,0,0,,0,0,Eungella,-21.127778,148.377778,,,,,,,,1,,,1,"MC, CYN",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"G. B. McGregor, L. D. Fabbro, Dominance of Cylindrospermopsis raciborskii (Nostocales, Cyanoprokaryota) in Queensland tropical and subtropical reservoirs: implications for monitoring and management. Lakes & Reservoirs: Research & Management 5, 195–205 (2000).",,,1/30/2019 2:23,,,AUSTRALIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
AU-97-027,1997,,,0,,NULL,,0,1,0,0,0,0,,0,0,Teemburra,-21.22,148.65,,,,,,,,1,,,1,"MC, CYN",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"G. B. McGregor, L. D. Fabbro, Dominance of Cylindrospermopsis raciborskii (Nostocales, Cyanoprokaryota) in Queensland tropical and subtropical reservoirs: implications for monitoring and management. Lakes & Reservoirs: Research & Management 5, 195–205 (2000).",,,1/30/2019 2:22,,,AUSTRALIA,Cyanobacterial toxins effects,,,,,,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,,,,
AU-97-026,1997,,,0,,NULL,,0,1,0,0,0,0,,0,0,Callide,-24.37,150.6,,,,,,,,1,,,1,CYN,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"G. B. McGregor, L. D. Fabbro, Dominance of Cylindrospermopsis raciborskii (Nostocales, Cyanoprokaryota) in Queensland tropical and subtropical reservoirs: implications for monitoring and management. Lakes & Reservoirs: Research & Management 5, 195–205 (2000).",,,1/30/2019 2:21,,,AUSTRALIA,Cyanobacterial toxins effects,,,,,,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,,,,
AU-97-025,1997,,,0,,NULL,,0,1,0,0,0,0,,0,0,Cania,-24.65,150.98,,,,,,,,1,,,1,"MC, CYN",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"G. B. McGregor, L. D. Fabbro, Dominance of Cylindrospermopsis raciborskii (Nostocales, Cyanoprokaryota) in Queensland tropical and subtropical reservoirs: implications for monitoring and management. Lakes & Reservoirs: Research & Management 5, 195–205 (2000).",,,1/30/2019 2:20,,,AUSTRALIA,Cyanobacterial toxins effects,,,,,,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,,,,
AU-97-024,1997,,,0,,NULL,,0,1,0,0,0,0,,0,0,Wuruma,-25.2,150.98,,,,,,,,1,,,1,CYN,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"G. B. McGregor, L. D. Fabbro, Dominance of Cylindrospermopsis raciborskii (Nostocales, Cyanoprokaryota) in Queensland tropical and subtropical reservoirs: implications for monitoring and management. Lakes & Reservoirs: Research & Management 5, 195–205 (2000).",,,1/30/2019 2:18,,,AUSTRALIA,Cyanobacterial toxins effects,,,,,,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,,,,
AU-97-023,1997,,,0,,NULL,,0,1,0,0,0,0,,0,0,Boondooma,-26.08,151.42,,,,,,,,1,,,1,CYN,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"G. B. McGregor, L. D. Fabbro, Dominance of Cylindrospermopsis raciborskii (Nostocales, Cyanoprokaryota) in Queensland tropical and subtropical reservoirs: implications for monitoring and management. Lakes & Reservoirs: Research & Management 5, 195–205 (2000).",,,1/30/2019 2:17,,,AUSTRALIA,Cyanobacterial toxins effects,,,,,,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,,,,
